,date,T2M,PRECIP,RH2M
2774,1994-01-04,17.39,0.0,26.82
2775,1994-01-05,16.19,0.0,33.25
2776,1994-01-06,16.33,0.01,30.34
2777,1994-01-07,17.96,0.0,27.43
2778,1994-01-08,17.27,0.0,30.11
2779,1994-01-09,15.34,0.04,35.01
2780,1994-01-10,15.04,0.0,31.64
2781,1994-01-11,16.77,0.01,28.67
2782,1994-01-12,14.15,13.05,78.05
2783,1994-01-13,15.53,3.97,80.61
2784,1994-01-14,14.33,1.57,70.69
2785,1994-01-15,12.27,0.13,53.08
2786,1994-01-16,11.51,0.2,41.26
2787,1994-01-17,10.3,0.11,44.93
2788,1994-01-18,11.97,0.0,38.81
2789,1994-01-19,13.13,0.0,40.03
2790,1994-01-20,11.45,0.38,53.82
2791,1994-01-21,11.46,0.0,47.01
2792,1994-01-22,10.45,0.0,37.25
2793,1994-01-23,12.07,0.0,31.58
2794,1994-01-24,11.38,0.0,33.33
2795,1994-01-25,12.47,0.0,37.48
2796,1994-01-26,16.59,0.0,37.49
2797,1994-01-27,16.2,0.03,46.29
2798,1994-01-28,16.61,0.1,48.55
2799,1994-01-29,15.06,0.0,51.63
2800,1994-01-30,12.77,2.05,46.26
2801,1994-01-31,11.98,0.0,34.55
2802,1994-02-01,14.42,0.0,28.92
2803,1994-02-02,13.82,0.0,34.33
2804,1994-02-03,14.54,0.0,33.18
2805,1994-02-04,15.38,0.0,36.82
2806,1994-02-05,15.23,0.0,32.11
2807,1994-02-06,15.06,0.02,32.37
2808,1994-02-07,16.89,0.02,30.23
2809,1994-02-08,13.93,4.32,64.06
2810,1994-02-09,13.68,0.0,56.9
2811,1994-02-10,14.07,1.41,41.3
2812,1994-02-11,15.12,0.0,35.29
2813,1994-02-12,14.43,0.0,39.05
2814,1994-02-13,16.9,0.0,29.06
2815,1994-02-14,16.45,0.0,33.55
2816,1994-02-15,17.31,0.7,36.66
2817,1994-02-16,17.25,0.93,37.28
2818,1994-02-17,15.96,0.23,42.49
2819,1994-02-18,15.53,0.0,38.38
2820,1994-02-19,16.74,0.0,35.44
2821,1994-02-20,18.74,0.0,32.1
2822,1994-02-21,14.98,8.23,52.95
2823,1994-02-22,12.89,0.33,48.78
2824,1994-02-23,13.01,5.16,51.3
2825,1994-02-24,14.71,0.0,40.62
2826,1994-02-25,16.9,0.0,35.53
2827,1994-02-26,18.96,0.03,35.98
2828,1994-02-27,18.09,0.0,40.32
2829,1994-02-28,16.43,0.24,38.96
2830,1994-03-01,16.17,0.0,32.72
2831,1994-03-02,19.29,0.0,28.5
2832,1994-03-03,21.43,0.0,26.5
2833,1994-03-04,20.99,0.0,32.45
2834,1994-03-05,18.75,0.02,32.96
2835,1994-03-06,18.62,0.0,31.71
2836,1994-03-07,20.32,0.0,24.66
2837,1994-03-08,19.91,0.0,24.11
2838,1994-03-09,20.85,0.0,24.5
2839,1994-03-10,22.25,0.0,21.69
2840,1994-03-11,22.94,0.0,24.5
2841,1994-03-12,23.94,0.0,29.6
2842,1994-03-13,23.64,0.0,31.0
2843,1994-03-14,24.41,0.08,34.09
2844,1994-03-15,26.36,0.01,36.11
2845,1994-03-16,25.7,0.07,32.8
2846,1994-03-17,26.04,0.29,35.44
2847,1994-03-18,27.06,0.0,28.12
2848,1994-03-19,27.21,0.01,28.95
2849,1994-03-20,27.43,2.7,30.67
2850,1994-03-21,25.18,0.0,34.84
2851,1994-03-22,22.92,1.69,40.83
2852,1994-03-23,25.0,0.03,27.0
2853,1994-03-24,25.96,0.0,22.05
2854,1994-03-25,27.63,0.0,21.14
2855,1994-03-26,25.41,0.0,20.01
2856,1994-03-27,25.97,0.01,21.24
2857,1994-03-28,27.36,0.0,17.97
2858,1994-03-29,28.53,0.0,19.32
2859,1994-03-30,29.61,0.01,21.46
2860,1994-03-31,27.22,0.0,29.44
2861,1994-04-01,27.43,0.04,25.84
2862,1994-04-02,28.65,0.1,21.84
2863,1994-04-03,28.55,0.01,15.72
2864,1994-04-04,27.88,0.28,24.55
2865,1994-04-05,24.45,3.43,46.75
2866,1994-04-06,24.32,0.35,30.31
2867,1994-04-07,19.64,0.0,16.1
2868,1994-04-08,20.73,0.12,19.34
2869,1994-04-09,24.02,0.0,13.93
2870,1994-04-10,26.48,0.0,12.91
2871,1994-04-11,26.63,0.0,13.21
2872,1994-04-12,27.01,0.0,12.14
2873,1994-04-13,28.9,0.0,12.25
2874,1994-04-14,26.45,0.0,25.06
2875,1994-04-15,26.58,0.0,29.55
2876,1994-04-16,26.78,1.42,28.82
2877,1994-04-17,25.9,1.72,27.86
2878,1994-04-18,27.82,0.01,18.72
2879,1994-04-19,28.69,0.0,19.73
2880,1994-04-20,28.87,0.0,20.89
2881,1994-04-21,29.12,0.0,21.79
2882,1994-04-22,27.33,0.08,23.94
2883,1994-04-23,27.55,0.08,23.66
2884,1994-04-24,27.49,2.09,24.21
2885,1994-04-25,28.28,0.92,24.28
2886,1994-04-26,30.47,0.0,19.01
2887,1994-04-27,31.92,0.0,17.45
2888,1994-04-28,32.86,0.01,15.32
2889,1994-04-29,32.48,0.0,15.48
2890,1994-04-30,29.62,0.05,25.38
2891,1994-05-01,32.97,0.01,20.53
2892,1994-05-02,33.55,0.01,17.06
2893,1994-05-03,34.36,0.01,18.52
2894,1994-05-04,33.13,0.0,20.88
2895,1994-05-05,33.87,0.0,18.36
2896,1994-05-06,35.62,0.0,15.15
2897,1994-05-07,35.72,0.03,15.77
2898,1994-05-08,35.44,1.97,21.18
2899,1994-05-09,32.91,1.9,17.1
2900,1994-05-10,30.45,1.79,20.83
2901,1994-05-11,29.06,7.5,29.92
2902,1994-05-12,30.62,0.0,23.79
2903,1994-05-13,29.49,0.68,36.11
2904,1994-05-14,29.78,2.13,35.88
2905,1994-05-15,29.12,14.68,42.27
2906,1994-05-16,32.42,0.0,27.94
2907,1994-05-17,34.14,0.0,21.37
2908,1994-05-18,34.52,0.0,22.73
2909,1994-05-19,35.99,0.0,21.47
2910,1994-05-20,36.25,0.0,20.29
2911,1994-05-21,36.63,0.05,21.44
2912,1994-05-22,36.98,0.0,19.72
2913,1994-05-23,37.81,0.0,17.56
2914,1994-05-24,37.08,0.64,14.27
2915,1994-05-25,35.7,4.3,16.91
2916,1994-05-26,33.91,3.29,24.47
2917,1994-05-27,35.55,0.0,18.28
2918,1994-05-28,37.03,0.0,16.76
2919,1994-05-29,38.23,0.0,13.39
2920,1994-05-30,38.5,0.0,13.25
2921,1994-05-31,38.76,0.0,13.32
2922,1994-06-01,38.22,0.0,13.06
2923,1994-06-02,38.21,0.01,11.59
2924,1994-06-03,38.6,0.02,10.51
2925,1994-06-04,39.03,0.0,11.42
2926,1994-06-05,38.49,0.0,12.81
2927,1994-06-06,39.25,0.0,8.44
2928,1994-06-07,40.19,0.0,8.25
2929,1994-06-08,40.62,0.0,12.07
2930,1994-06-09,40.09,0.0,20.64
2931,1994-06-10,39.49,0.01,22.61
2932,1994-06-11,32.62,0.88,39.44
2933,1994-06-12,32.88,2.89,35.49
2934,1994-06-13,33.69,1.03,34.06
2935,1994-06-14,34.86,0.03,21.73
2936,1994-06-15,35.75,0.0,17.97
2937,1994-06-16,37.99,0.0,11.83
2938,1994-06-17,39.14,0.0,10.76
2939,1994-06-18,38.86,0.0,9.15
2940,1994-06-19,39.15,0.0,13.62
2941,1994-06-20,39.64,0.0,16.09
2942,1994-06-21,39.98,0.0,17.69
2943,1994-06-22,39.64,0.01,19.37
2944,1994-06-23,39.64,0.01,20.61
2945,1994-06-24,39.7,0.28,25.29
2946,1994-06-25,38.53,0.21,33.3
2947,1994-06-26,35.87,30.42,45.67
2948,1994-06-27,32.42,12.05,61.95
2949,1994-06-28,34.38,0.53,48.91
2950,1994-06-29,35.7,0.02,45.46
2951,1994-06-30,35.68,0.88,45.43
2952,1994-07-01,33.74,0.27,49.89
2953,1994-07-02,35.08,0.66,47.01
2954,1994-07-03,34.01,1.75,51.0
2955,1994-07-04,32.34,2.71,56.41
2956,1994-07-05,35.08,0.57,43.92
2957,1994-07-06,35.6,0.27,44.38
2958,1994-07-07,36.59,0.9,41.93
2959,1994-07-08,35.08,6.82,48.07
2960,1994-07-09,32.76,3.37,58.63
2961,1994-07-10,34.95,0.64,49.1
2962,1994-07-11,34.19,0.09,53.24
2963,1994-07-12,33.35,33.56,59.12
2964,1994-07-13,33.06,1.35,59.06
2965,1994-07-14,34.79,0.0,50.45
2966,1994-07-15,34.59,4.27,50.31
2967,1994-07-16,34.48,0.19,52.94
2968,1994-07-17,35.71,0.88,46.86
2969,1994-07-18,32.83,9.32,56.69
2970,1994-07-19,34.39,4.71,53.21
2971,1994-07-20,28.27,25.46,81.74
2972,1994-07-21,28.04,1.63,74.25
2973,1994-07-22,29.89,4.92,69.71
2974,1994-07-23,30.37,5.88,70.37
2975,1994-07-24,31.66,3.58,62.58
2976,1994-07-25,31.53,20.92,64.71
2977,1994-07-26,32.9,0.29,60.41
2978,1994-07-27,33.56,2.38,57.28
2979,1994-07-28,30.29,22.9,73.84
2980,1994-07-29,30.27,1.3,72.44
2981,1994-07-30,30.35,6.82,74.07
2982,1994-07-31,29.78,4.75,76.02
2983,1994-08-01,31.21,12.1,69.13
2984,1994-08-02,32.57,0.0,63.92
2985,1994-08-03,30.43,0.52,74.57
2986,1994-08-04,28.58,15.36,82.18
2987,1994-08-05,31.02,0.64,69.17
2988,1994-08-06,32.13,0.0,59.77
2989,1994-08-07,31.93,0.15,61.39
2990,1994-08-08,31.43,6.67,64.98
2991,1994-08-09,31.76,1.04,64.95
2992,1994-08-10,30.26,8.42,73.37
2993,1994-08-11,31.21,3.63,70.05
2994,1994-08-12,30.53,4.65,72.42
2995,1994-08-13,29.67,0.04,75.24
2996,1994-08-14,30.91,0.55,71.04
2997,1994-08-15,32.51,0.62,61.34
2998,1994-08-16,29.66,45.62,73.33
2999,1994-08-17,29.17,15.79,77.05
3000,1994-08-18,30.16,1.33,73.39
3001,1994-08-19,30.69,1.86,69.3
3002,1994-08-20,31.12,0.02,67.25
3003,1994-08-21,30.81,0.16,73.12
3004,1994-08-22,31.77,0.15,67.18
3005,1994-08-23,30.35,5.88,74.91
3006,1994-08-24,29.28,29.03,80.26
3007,1994-08-25,30.21,27.43,74.97
3008,1994-08-26,28.86,10.83,82.11
3009,1994-08-27,29.49,5.01,74.64
3010,1994-08-28,30.74,0.81,70.8
3011,1994-08-29,30.15,2.42,72.71
3012,1994-08-30,30.41,1.03,72.79
3013,1994-08-31,30.0,0.2,77.33
3014,1994-09-01,30.05,3.15,72.77
3015,1994-09-02,31.03,0.09,66.27
3016,1994-09-03,29.02,0.01,78.18
3017,1994-09-04,28.62,7.88,79.6
3018,1994-09-05,28.12,8.49,82.06
3019,1994-09-06,28.37,7.68,78.13
3020,1994-09-07,29.36,1.36,69.67
3021,1994-09-08,28.41,1.36,77.84
3022,1994-09-09,26.85,0.46,83.71
3023,1994-09-10,26.69,6.39,88.17
3024,1994-09-11,27.25,24.66,86.48
3025,1994-09-12,28.0,7.92,84.63
3026,1994-09-13,28.61,4.1,76.78
3027,1994-09-14,28.38,2.34,70.3
3028,1994-09-15,28.63,0.0,61.86
3029,1994-09-16,28.95,0.0,53.15
3030,1994-09-17,27.81,0.0,55.37
3031,1994-09-18,26.99,0.0,56.87
3032,1994-09-19,26.65,0.04,51.37
3033,1994-09-20,26.66,0.05,46.32
3034,1994-09-21,26.99,0.0,49.09
3035,1994-09-22,26.97,0.0,49.88
3036,1994-09-23,25.53,0.0,54.25
3037,1994-09-24,24.6,0.0,52.06
3038,1994-09-25,24.4,0.0,45.19
3039,1994-09-26,24.62,0.0,42.48
3040,1994-09-27,25.4,0.0,39.31
3041,1994-09-28,25.73,0.0,42.32
3042,1994-09-29,25.63,0.0,40.61
3043,1994-09-30,25.44,0.0,38.86
3044,1994-10-01,25.41,0.0,39.03
3045,1994-10-02,25.99,0.0,36.78
3046,1994-10-03,24.99,0.0,40.55
3047,1994-10-04,26.31,0.0,39.0
3048,1994-10-05,26.5,0.0,42.74
3049,1994-10-06,26.62,0.01,43.09
3050,1994-10-07,25.9,2.6,42.49
3051,1994-10-08,25.85,0.01,37.04
3052,1994-10-09,25.7,0.0,38.31
3053,1994-10-10,26.43,0.0,35.34
3054,1994-10-11,23.85,0.0,37.19
3055,1994-10-12,23.27,0.0,27.78
3056,1994-10-13,23.5,0.0,32.79
3057,1994-10-14,23.38,0.0,40.28
3058,1994-10-15,21.49,0.15,38.97
3059,1994-10-16,21.97,0.0,35.72
3060,1994-10-17,22.59,0.0,33.01
3061,1994-10-18,23.45,0.0,29.77
3062,1994-10-19,23.56,0.0,32.1
3063,1994-10-20,24.17,0.0,32.2
3064,1994-10-21,23.93,0.0,32.46
3065,1994-10-22,23.17,0.0,36.56
3066,1994-10-23,23.09,0.0,40.67
3067,1994-10-24,23.25,0.0,45.29
3068,1994-10-25,25.08,0.0,41.2
3069,1994-10-26,25.0,0.02,39.3
3070,1994-10-27,24.75,1.19,41.84
3071,1994-10-28,23.18,0.0,41.8
3072,1994-10-29,21.14,0.0,38.33
3073,1994-10-30,20.81,0.0,35.78
3074,1994-10-31,21.61,0.0,31.64
3075,1994-11-01,21.25,0.0,31.9
3076,1994-11-02,22.11,0.0,28.18
3077,1994-11-03,20.82,0.0,36.98
3078,1994-11-04,21.69,0.0,38.53
3079,1994-11-05,21.7,0.09,38.56
3080,1994-11-06,22.42,0.0,35.67
3081,1994-11-07,22.4,0.0,35.73
3082,1994-11-08,22.13,0.0,35.28
3083,1994-11-09,21.84,0.0,35.45
3084,1994-11-10,21.83,0.0,36.43
3085,1994-11-11,22.18,0.0,36.51
3086,1994-11-12,21.41,0.0,39.7
3087,1994-11-13,20.84,0.0,40.86
3088,1994-11-14,21.1,0.0,36.46
3089,1994-11-15,20.28,0.0,34.87
3090,1994-11-16,21.1,0.0,29.67
3091,1994-11-17,19.44,0.18,32.98
3092,1994-11-18,18.77,0.0,33.65
3093,1994-11-19,19.02,0.0,35.91
3094,1994-11-20,19.61,0.0,35.97
3095,1994-11-21,20.16,0.0,36.29
3096,1994-11-22,19.73,0.01,37.2
3097,1994-11-23,19.58,0.0,35.45
3098,1994-11-24,19.03,0.0,32.72
3099,1994-11-25,18.31,0.0,32.32
3100,1994-11-26,19.42,0.0,29.99
3101,1994-11-27,19.75,0.0,32.44
3102,1994-11-28,19.45,0.0,34.17
3103,1994-11-29,18.79,0.0,35.26
3104,1994-11-30,18.43,0.0,32.44
3105,1994-12-01,17.35,0.0,33.36
3106,1994-12-02,17.88,0.0,31.23
3107,1994-12-03,17.18,0.0,33.68
3108,1994-12-04,18.01,0.0,30.53
3109,1994-12-05,17.92,0.0,30.97
3110,1994-12-06,18.35,0.0,33.86
3111,1994-12-07,19.38,0.12,34.26
3112,1994-12-08,19.32,0.16,44.62
3113,1994-12-09,15.61,0.02,26.96
3114,1994-12-10,12.73,0.25,28.81
3115,1994-12-11,11.0,0.0,28.39
3116,1994-12-12,11.72,0.0,32.72
3117,1994-12-13,13.04,0.0,24.34
3118,1994-12-14,12.63,0.0,25.27
3119,1994-12-15,12.57,0.0,28.16
3120,1994-12-16,13.11,0.0,31.39
3121,1994-12-17,13.58,0.0,25.51
3122,1994-12-18,13.81,0.0,27.04
3123,1994-12-19,14.01,0.0,26.44
3124,1994-12-20,13.6,0.0,26.85
3125,1994-12-21,14.38,0.0,26.29
3126,1994-12-22,15.85,0.0,27.12
3127,1994-12-23,16.52,0.01,31.6
3128,1994-12-24,14.87,0.36,55.98
3129,1994-12-25,15.52,0.25,49.06
3130,1994-12-26,14.8,0.07,48.28
3131,1994-12-27,18.15,0.25,37.86
3132,1994-12-28,14.91,7.21,54.17
3133,1994-12-29,12.7,0.79,53.46
3134,1994-12-30,9.68,0.54,46.42
3135,1994-12-31,9.3,0.0,40.83
3136,1995-01-01,10.66,0.0,30.29
3137,1995-01-02,11.77,0.0,27.91
3138,1995-01-03,11.52,0.0,30.18
3139,1995-01-04,12.6,0.13,29.11
3140,1995-01-05,12.08,1.04,37.88
3141,1995-01-06,13.24,0.0,36.95
3142,1995-01-07,14.14,0.0,32.42
3143,1995-01-08,11.72,0.41,54.25
3144,1995-01-09,10.43,16.41,85.83
3145,1995-01-10,10.76,4.95,69.14
3146,1995-01-11,11.12,1.35,61.16
3147,1995-01-12,11.13,0.0,49.92
3148,1995-01-13,12.7,0.0,41.03
3149,1995-01-14,10.08,4.84,69.83
3150,1995-01-15,10.2,7.97,85.1
3151,1995-01-16,11.58,1.12,71.58
3152,1995-01-17,11.03,0.0,61.71
3153,1995-01-18,10.64,0.04,47.74
3154,1995-01-19,13.04,0.01,47.2
3155,1995-01-20,13.16,0.0,57.86
3156,1995-01-21,12.88,0.0,49.17
3157,1995-01-22,11.0,0.0,41.43
3158,1995-01-23,11.17,0.01,34.41
3159,1995-01-24,12.96,0.0,35.41
3160,1995-01-25,12.95,0.0,39.85
3161,1995-01-26,11.78,0.0,43.83
3162,1995-01-27,13.67,0.0,48.09
3163,1995-01-28,14.16,0.0,55.47
3164,1995-01-29,13.83,0.0,49.42
3165,1995-01-30,13.16,0.0,47.05
3166,1995-01-31,13.55,0.0,37.0
3167,1995-02-01,14.0,0.0,31.75
3168,1995-02-02,14.94,0.0,31.52
3169,1995-02-03,16.11,0.0,28.96
3170,1995-02-04,14.34,0.0,34.35
3171,1995-02-05,14.24,0.0,35.84
3172,1995-02-06,14.7,0.0,38.27
3173,1995-02-07,16.05,0.0,42.45
3174,1995-02-08,16.64,0.0,46.79
3175,1995-02-09,16.74,0.0,50.65
3176,1995-02-10,19.56,0.0,48.71
3177,1995-02-11,17.8,0.17,55.77
3178,1995-02-12,16.28,16.56,68.49
3179,1995-02-13,18.23,4.82,58.32
3180,1995-02-14,16.01,22.81,84.2
3181,1995-02-15,15.71,0.0,70.1
3182,1995-02-16,14.95,10.31,63.46
3183,1995-02-17,15.93,0.0,42.77
3184,1995-02-18,15.89,0.04,38.53
3185,1995-02-19,15.84,0.13,37.6
3186,1995-02-20,14.34,0.18,41.15
3187,1995-02-21,12.88,0.03,42.34
3188,1995-02-22,10.44,0.35,54.65
3189,1995-02-23,12.15,0.0,54.1
3190,1995-02-24,13.45,0.57,45.62
3191,1995-02-25,14.35,0.0,41.6
3192,1995-02-26,16.17,0.02,42.8
3193,1995-02-27,16.83,5.5,53.33
3194,1995-02-28,15.3,22.35,70.69
3195,1995-03-01,13.51,1.92,54.11
3196,1995-03-02,13.49,0.2,47.86
3197,1995-03-03,14.18,0.0,45.97
3198,1995-03-04,14.66,0.0,42.45
3199,1995-03-05,15.86,0.0,35.62
3200,1995-03-06,16.51,0.0,36.23
3201,1995-03-07,17.36,0.0,36.22
3202,1995-03-08,17.68,0.0,37.42
3203,1995-03-09,17.18,0.0,38.38
3204,1995-03-10,15.31,0.08,42.44
3205,1995-03-11,15.32,0.4,41.17
3206,1995-03-12,16.21,0.0,42.34
3207,1995-03-13,17.23,0.0,43.62
3208,1995-03-14,18.01,0.0,39.39
3209,1995-03-15,18.03,0.0,39.06
3210,1995-03-16,21.39,0.0,38.28
3211,1995-03-17,21.31,0.0,42.64
3212,1995-03-18,21.9,0.22,42.57
3213,1995-03-19,21.94,0.01,42.96
3214,1995-03-20,23.12,0.0,43.5
3215,1995-03-21,22.15,0.0,45.51
3216,1995-03-22,24.5,0.0,42.6
3217,1995-03-23,25.68,0.02,45.17
3218,1995-03-24,26.76,0.01,44.1
3219,1995-03-25,24.76,1.21,48.21
3220,1995-03-26,20.95,4.57,70.08
3221,1995-03-27,22.94,0.29,53.3
3222,1995-03-28,24.58,1.07,43.45
3223,1995-03-29,24.0,1.37,42.84
3224,1995-03-30,20.77,4.49,49.48
3225,1995-03-31,21.05,9.5,43.22
3226,1995-04-01,21.53,0.02,33.51
3227,1995-04-02,20.99,1.88,35.23
3228,1995-04-03,21.41,0.0,32.84
3229,1995-04-04,22.47,0.0,30.66
3230,1995-04-05,23.44,0.0,25.82
3231,1995-04-06,23.57,0.0,26.15
3232,1995-04-07,23.94,0.0,29.6
3233,1995-04-08,25.79,0.0,31.05
3234,1995-04-09,26.8,0.11,31.44
3235,1995-04-10,26.52,0.22,31.06
3236,1995-04-11,24.38,4.47,41.44
3237,1995-04-12,23.61,4.42,40.54
3238,1995-04-13,24.32,0.0,35.23
3239,1995-04-14,24.85,0.0,29.51
3240,1995-04-15,26.14,0.0,29.51
3241,1995-04-16,27.93,0.0,31.01
3242,1995-04-17,27.35,0.02,33.35
3243,1995-04-18,27.34,0.0,35.51
3244,1995-04-19,26.52,2.08,38.98
3245,1995-04-20,25.85,2.06,44.91
3246,1995-04-21,26.22,0.01,37.26
3247,1995-04-22,28.53,0.24,34.49
3248,1995-04-23,28.92,0.27,36.71
3249,1995-04-24,28.07,0.0,39.78
3250,1995-04-25,29.23,0.01,37.87
3251,1995-04-26,28.42,1.26,41.92
3252,1995-04-27,28.82,0.0,38.7
3253,1995-04-28,29.98,0.0,32.51
3254,1995-04-29,29.25,0.0,35.21
3255,1995-04-30,30.24,0.0,30.05
3256,1995-05-01,29.86,0.0,31.04
3257,1995-05-02,30.92,0.0,25.6
3258,1995-05-03,30.69,0.66,26.0
3259,1995-05-04,31.36,0.0,23.09
3260,1995-05-05,32.65,0.0,21.1
3261,1995-05-06,34.01,0.0,22.0
3262,1995-05-07,35.7,0.0,15.82
3263,1995-05-08,35.55,0.0,15.89
3264,1995-05-09,35.98,0.0,16.19
3265,1995-05-10,35.89,0.0,14.31
3266,1995-05-11,35.99,0.0,20.77
3267,1995-05-12,35.82,0.01,19.98
3268,1995-05-13,36.43,0.01,20.27
3269,1995-05-14,37.69,0.0,15.47
3270,1995-05-15,37.48,0.0,13.48
3271,1995-05-16,38.19,0.0,12.34
3272,1995-05-17,36.75,0.0,15.09
3273,1995-05-18,35.37,0.0,18.4
3274,1995-05-19,34.3,0.0,13.47
3275,1995-05-20,33.75,0.06,11.65
3276,1995-05-21,33.03,0.0,14.23
3277,1995-05-22,33.04,0.11,16.01
3278,1995-05-23,33.67,0.06,15.75
3279,1995-05-24,33.94,0.09,15.48
3280,1995-05-25,33.88,0.09,17.08
3281,1995-05-26,33.88,0.0,16.02
3282,1995-05-27,33.62,0.0,15.72
3283,1995-05-28,33.82,0.0,10.98
3284,1995-05-29,35.28,0.0,9.3
3285,1995-05-30,37.35,0.0,9.41
3286,1995-05-31,37.75,0.0,12.3
3287,1995-06-01,37.81,0.0,13.37
3288,1995-06-02,37.81,0.0,15.74
3289,1995-06-03,38.02,0.0,14.58
3290,1995-06-04,37.38,0.0,11.62
3291,1995-06-05,36.75,0.0,9.5
3292,1995-06-06,37.54,0.0,9.18
3293,1995-06-07,37.79,0.0,9.78
3294,1995-06-08,38.76,0.0,11.12
3295,1995-06-09,39.64,0.0,10.23
3296,1995-06-10,40.11,0.0,13.65
3297,1995-06-11,40.22,0.0,16.38
3298,1995-06-12,40.05,0.0,18.02
3299,1995-06-13,40.14,0.0,17.38
3300,1995-06-14,40.27,0.0,16.9
3301,1995-06-15,40.1,0.0,14.97
3302,1995-06-16,39.52,0.0,12.76
3303,1995-06-17,40.34,0.0,22.23
3304,1995-06-18,39.93,0.0,24.21
3305,1995-06-19,38.8,0.02,27.98
3306,1995-06-20,34.56,18.33,44.71
3307,1995-06-21,29.41,31.86,64.38
3308,1995-06-22,31.24,0.41,48.16
3309,1995-06-23,31.64,0.52,38.31
3310,1995-06-24,32.37,7.68,45.07
3311,1995-06-25,35.13,0.0,37.79
3312,1995-06-26,36.49,0.0,33.22
3313,1995-06-27,36.13,0.03,32.68
3314,1995-06-28,36.31,0.07,31.31
3315,1995-06-29,36.59,0.0,30.9
3316,1995-06-30,36.61,0.0,30.49
3317,1995-07-01,37.33,0.0,29.77
3318,1995-07-02,37.65,0.09,28.17
3319,1995-07-03,36.3,0.6,33.14
3320,1995-07-04,36.92,0.01,34.34
3321,1995-07-05,37.27,0.05,34.21
3322,1995-07-06,37.32,0.11,34.12
3323,1995-07-07,37.1,0.09,32.82
3324,1995-07-08,37.89,0.03,33.38
3325,1995-07-09,37.62,0.15,32.52
3326,1995-07-10,38.04,0.35,32.64
3327,1995-07-11,36.48,2.98,35.43
3328,1995-07-12,35.62,5.37,40.32
3329,1995-07-13,34.66,7.73,44.64
3330,1995-07-14,36.58,0.01,36.59
3331,1995-07-15,37.0,0.02,37.36
3332,1995-07-16,34.85,10.19,46.26
3333,1995-07-17,36.24,0.9,45.09
3334,1995-07-18,35.44,2.59,48.94
3335,1995-07-19,32.54,9.9,57.96
3336,1995-07-20,33.95,1.01,50.43
3337,1995-07-21,33.95,0.2,48.89
3338,1995-07-22,33.73,0.11,50.65
3339,1995-07-23,33.44,0.98,51.92
3340,1995-07-24,33.28,9.84,54.59
3341,1995-07-25,33.44,10.23,56.0
3342,1995-07-26,31.67,5.37,62.77
3343,1995-07-27,28.55,19.33,81.99
3344,1995-07-28,30.39,28.67,71.66
3345,1995-07-29,32.19,4.32,59.11
3346,1995-07-30,33.13,0.1,55.6
3347,1995-07-31,34.27,0.0,50.78
3348,1995-08-01,33.93,3.37,52.35
3349,1995-08-02,32.28,5.49,61.41
3350,1995-08-03,29.91,11.39,69.6
3351,1995-08-04,28.79,12.6,75.31
3352,1995-08-05,28.35,23.08,80.36
3353,1995-08-06,28.81,39.18,85.72
3354,1995-08-07,29.61,17.96,78.69
3355,1995-08-08,28.21,9.02,85.9
3356,1995-08-09,27.73,25.94,83.78
3357,1995-08-10,27.4,27.13,87.58
3358,1995-08-11,29.54,17.98,80.2
3359,1995-08-12,29.43,1.56,82.52
3360,1995-08-13,29.09,5.07,79.54
3361,1995-08-14,27.79,10.53,83.09
3362,1995-08-15,28.91,1.29,79.37
3363,1995-08-16,29.87,0.51,73.75
3364,1995-08-17,30.12,3.67,73.14
3365,1995-08-18,29.92,1.95,76.54
3366,1995-08-19,30.15,2.88,74.48
3367,1995-08-20,29.84,21.05,74.06
3368,1995-08-21,28.81,15.17,79.24
3369,1995-08-22,28.83,7.25,78.45
3370,1995-08-23,29.6,0.85,74.58
3371,1995-08-24,30.17,0.07,74.26
3372,1995-08-25,29.43,1.0,79.42
3373,1995-08-26,29.2,2.25,80.31
3374,1995-08-27,29.26,8.75,82.02
3375,1995-08-28,28.42,3.75,84.02
3376,1995-08-29,28.62,4.64,81.82
3377,1995-08-30,28.24,2.81,83.1
3378,1995-08-31,28.32,1.47,78.81
3379,1995-09-01,28.17,16.68,76.41
3380,1995-09-02,29.37,0.49,71.23
3381,1995-09-03,27.04,1.1,82.22
3382,1995-09-04,25.38,29.32,91.18
3383,1995-09-05,25.96,22.35,83.44
3384,1995-09-06,26.82,0.09,75.53
3385,1995-09-07,27.49,0.0,71.45
3386,1995-09-08,26.27,0.01,84.03
3387,1995-09-09,27.23,0.5,78.15
3388,1995-09-10,27.52,0.07,71.35
3389,1995-09-11,28.02,0.08,70.12
3390,1995-09-12,27.38,1.8,73.26
3391,1995-09-13,27.4,0.01,70.93
3392,1995-09-14,27.77,0.02,69.48
3393,1995-09-15,28.01,0.05,67.51
3394,1995-09-16,27.73,0.01,65.23
3395,1995-09-17,27.57,0.0,63.3
3396,1995-09-18,28.49,0.0,56.87
3397,1995-09-19,27.85,0.0,61.33
3398,1995-09-20,27.93,0.0,57.96
3399,1995-09-21,27.72,0.0,55.65
3400,1995-09-22,27.97,0.0,53.45
3401,1995-09-23,28.37,0.0,51.74
3402,1995-09-24,28.33,0.0,51.73
3403,1995-09-25,28.53,0.0,51.13
3404,1995-09-26,28.28,0.0,52.37
3405,1995-09-27,28.22,0.0,51.65
3406,1995-09-28,28.26,0.0,52.92
3407,1995-09-29,28.53,0.05,52.32
3408,1995-09-30,28.4,0.28,50.31
